cluster	color	Q1_F_aquilonia	Q2_F_aquilonia	Q3_F_aquilonia	W1_F_aquilonia	W2_F_aquilonia	W3_F_aquilonia	Q1_M_chinense	Q2_M_chinense	Q3_M_chinense	W1_M_chinense	W2_M_chinense	W3_M_chinense	Q1_F_cinerea	Q2_F_cinerea	Q3_F_cinerea	W1_F_cinerea	W2_F_cinerea	W3_F_cinerea	Q1_F_exsecta	Q2_F_exsecta	W1_F_exsecta	W2_F_exsecta	Q1_F_fusca	Q2_F_fusca	Q3_F_fusca	W1_F_fusca	W2_F_fusca	W3_F_fusca	Q1_L_humile	Q2_L_humile	Q3_L_humile	W1_L_humile	W2_L_humile	W3_L_humile	Q1_Sinv_mono	Q2_Sinv_mono	Q3_Sinv_mono	W1_Sinv_mono	W2_Sinv_mono	W3_Sinv_mono	Q1_L_neglectus	Q2_L_neglectus	Q3_L_neglectus	W1_L_neglectus	W2_L_neglectus	W3_L_neglectus	Q1_M_pharaonis	Q2_M_pharaonis	Q3_M_pharaonis	W1_M_pharaonis	W2_M_pharaonis	W3_M_pharaonis	Q1_Sinv_poly	Q2_Sinv_poly	Q3_Sinv_poly	W1_Sinv_poly	W2_Sinv_poly	W3_Sinv_poly	Q1_F_pratensis	Q2_F_pratensis	Q3_F_pratensis	W1_F_pratensis	W2_F_pratensis	W3_F_pratensis	Q1_F_pressilabris	Q2_F_pressilabris	Q3_F_pressilabris	W1_F_pressilabris	W2_F_pressilabris	W3_F_pressilabris	Q1_M_Rubra	Q2_M_Rubra	Q3_M_Rubra	W1_M_Rubra	W2_M_Rubra	W3_M_Rubra	Q1_M_ruginodis	Q2_M_ruginodis	Q3_M_ruginodis	W1_M_ruginodis	W2_M_ruginodis	W3_M_ruginodis	Q1_M_sulcinodis	Q2_M_sulcinodis	Q3_M_sulcinodis	W1_M_sulcinodis	W2_M_sulcinodis	W3_M_sulcinodis	Q1_F_truncorum	Q2_F_truncorum	Q3_F_truncorum	W1_F_truncorum	W2_F_truncorum	W3_F_truncorum	W1_L_turcicus	W2_L_turcicus	W3_L_turcicus	W4_L_turcicus	W5_L_turcicus	W6_L_turcicus
FEX_0009714	Greenyellow	1.079123	0.5133351	0.2265236	1.742425	1.397213	4.305672	NA	NA	NA	NA	NA	NA	134.6715	209.0741	281.0611	177.8333	180.5724	185.6573	9.259746	4.840896	153.0946	93.6252	120.0861	124.5604	105.4266	419.3597	343.832	219.1594	76.9935	64.29138	61.70505	470.3631	381.3782	500.3672	0.9513326	NA	NA	1.884375	NA	NA	0.5524498	0.2350989	0.4161641	0.2906503	NA	0.4972269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4098226	NA	210.2975	185.9232	196.1965	333.6003	714.3513	314.4179	160.5743	165.6052	165.2035	113.6398	155.8317	188.2482	0.6582384	NA	NA	1.821017	0.38336	1.982245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	157.5993	174.4701	156.0524	335.1487	240.1534	220.4944	3.380416	0.2756547	4.968995	1.887255	1.185026	4.823941
FEX_0009395	Orange	18.34509	12.83338	14.95056	10.45455	9.135622	21.36276	73.95398	71.74107	75.10395	38.77202	41.74649	58.64755	25.46237	28.51444	26.49097	9.846056	9.966856	12.88231	37.46352	54.68315	23.94124	35.77353	23.73941	27.92938	24.62957	11.00397	9.442545	17.25376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.29759	99.91703	100.7117	81.38209	81.12616	74.35531	24.55283	42.07299	41.58687	17.37833	22.80109	11.17875	NA	189.846	158.5672	112.4987	109.0128	99.63213	16.11262	13.05738	5.609523	12.72905	5.432996	10.35111	17.81802	30.78283	29.5397	8.506468	15.16326	6.433705	377.3286	427.8632	402.9149	614.0397	545.1379	535.8158	12.58177	13.8245	14.13612	15.70041	11.83593	16.02376	217.5678	250.9802	290.0362	379.4056	304.4634	365.592	33.41167	19.13276	43.65101	10.71169	16.37707	11.9182	3.718457	3.307856	1.739148	3.77451	13.39079	4.582744
FEX_0001939	Skyblue	0.8632981	0.2566675	0.4530473	2.439395	9.565533	8.280139	183.066	136.5058	80.67498	319.289	252.6283	323.319	NA	NA	0.8109481	2.60298	NA	0.7692769	0.9662344	2.710902	1.675472	3.472296	0.1262735	NA	NA	NA	0.1259006	NA	0.9112016	0.3737871	1.494069	0.3946082	0.3090585	0.1872632	NA	0.2488764	0.2462968	0.3768749	249.3363	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4471706	NA	0.8941605	3.260469	373.5026	2.735534	1.260972	NA	0.8196452	0.4528733	0.09260128	NA	NA	NA	NA	0.7138696	0.1060596	1.096124	0.9725005	15.15215	0.9331239	3.402076	19.74715	19.35929	27.15895	143.8531	159.1174	157.5935	35.48058	35.61566	26.88635	220.2815	224.1654	139.524	16.85799	29.75145	16.73286	129.6483	168.2469	154.8606	1.983341	0.7239423	NA	3.086418	1.441182	8.244574	16.56404	NA	NA	NA	NA	6.271124
FEX_0010858	Greenyellow	0.6474736	0.2566675	0.4530473	0.6969699	5.158939	1.821631	0.8533151	2.037552	4.729164	5.75906	3.339719	2.90673	4.525665	2.479516	4.054741	10.18557	9.112554	5.846505	2.798859	2.981992	10.44794	8.963368	2.778016	3.558868	2.202644	11.99282	16.74352	9.911732	4.707875	4.360849	4.631614	22.09411	21.32504	14.79379	0.3171109	NA	NA	0.3768749	8.996259	0.4038197	NA	NA	NA	1.743902	NA	NA	8.574005	9.295196	4.918877	9.863379	6.706203	10.71297	NA	0.8206601	NA	NA	NA	NA	0.5556077	0.8088643	NA	2.479685	2.979385	5.473	1.378775	0.6394059	1.094063	23.12696	17.61271	18.14441	5.595026	3.311457	4.050019	10.9261	13.03424	7.763794	8.807237	7.732347	8.038188	9.515398	12.55326	6.643998	3.440406	5.59429	2.574286	4.549064	4.171065	11.33127	1.678212	1.447885	1.455034	11.61946	21.61774	6.902434	2.366291	2.480892	0.993799	NA	1.580035	1.447182
FEX_0000640	Green	137.0486	173.5073	160.1341	147.5834	82.86546	88.43189	286.3882	345.1387	116.3595	140.5888	151.2678	194.067	NA	NA	NA	NA	NA	NA	115.7724	88.98147	148.7626	99.82608	225.1153	204.5544	188.2269	158.9516	140.4736	87.73718	70.76999	77.37392	88.15008	159.2244	119.6057	143.4436	3.171109	4.977529	3.694452	0.3768749	258.8923	0.8076394	NA	NA	NA	NA	NA	NA	246.6975	231.377	200.6678	112.2546	135.9124	115.048	NA	NA	NA	NA	NA	NA	118.825	68.19882	49.6648	85.96076	84.68113	84.30919	125.5937	139.3001	119.981	100.3365	76.28288	98.66022	NA	NA	NA	NA	NA	NA	357.989	385.6731	343.9652	259.7894	238.2071	278.1608	334.8031	413.3494	421.8826	244.2848	311.078	268.1733	159.125	156.2474	162.8425	135.8024	90.13941	111.7773	14.87383	0.2756547	14.41009	25.66667	36.7358	67.56171
FEX_0005315	Royalblue	253.4255	359.9429	342.9749	275.6377	193.9159	286.3587	131.6935	145.2299	246.2754	139.6555	148.6342	120.3728	502.7377	404.8418	447.3271	281.535	347.9771	404.9166	591.6374	660.9062	455.3407	484.6824	337.1527	328.8943	366.8654	197.8483	208.6085	269.5844	NA	NA	NA	NA	NA	NA	0.6342217	1.991011	4.573732	1.130625	922.6463	NA	19.05952	5.407274	10.82027	5.813007	9.699867	7.20979	308.2745	241.2592	242.2592	126.8055	140.8303	154.0385	NA	71.94453	92.05096	127.6616	50.40818	50.26894	36.48491	60.31586	59.03681	18.05707	15.59796	27.12704	436.2721	594.3287	456.3058	983.0221	989.586	941.2412	10.86093	17.5762	18.82067	9.833493	26.06848	12.05866	19.4036	20.15097	16.07638	23.7885	13.27059	14.06964	24.42688	17.54573	17.37643	15.01191	21.20291	4.532506	728.7192	1073.503	342.8229	428.3476	701.8977	566.6151	23.32487	14.88535	36.27366	29.81863	37.92083	32.07921
FEX_0006092	Greenyellow	50.93459	23.10008	24.69108	55.93184	37.72474	26.33084	54.46852	51.28066	47.27451	23.88316	32.92009	42.06209	NA	NA	NA	NA	NA	NA	27.56345	31.94991	34.78479	31.48565	NA	NA	NA	NA	NA	NA	115.5707	128.584	100.7003	205.1963	200.2699	190.4036	70.71572	34.34495	17.97967	4.145624	281.8828	4.118961	55.17868	61.12571	22.88902	46.49533	43.19527	43.50735	49.88512	54.30351	40.89823	76.08893	59.01459	49.37282	NA	121.2279	151.7391	22.01062	34.83492	43.67963	115.3812	76.27937	81.4749	72.4068	80.79391	69.12637	117.7262	134.9156	118.7666	99.68517	55.28759	41.20293	33.57016	42.03003	31.4472	16.02495	26.06848	21.57674	57.12122	66.77936	50.46596	37.24327	42.32243	32.82917	62.39864	49.83241	77.01406	52.31424	46.92448	47.59132	59.19511	58.94958	72.9942	45.93316	69.43879	53.6856	46.64974	27.56547	54.41049	13.96569	19.75043	74.04268
FEX_0009395	Paleturquoise	NA	NA	NA	6.969699	NA	NA	119.5878	103.0141	26.8968	92.82249	78.72195	101.5748	10.65244	14.13324	26.49097	15.61788	29.47342	14.30855	11.67533	18.2405	17.25486	31.40247	35.09771	27.92938	44.153	15.07694	19.94517	9.911732	18.52625	19.31233	12.9984	48.81698	46.08681	58.23885	28.53998	15.92809	3.201859	0.7537499	39.98337	1.615279	NA	NA	NA	NA	NA	NA	56.12076	62.13104	56.3435	54.47873	31.29562	49.37282	56.69235	7.385941	2.837187	0.4891249	0.8196452	3.170113	38.52213	30.10593	8.703654	33.5584	48.89696	34.38472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	317.3424	361.4169	456.4471	360.1769	267.1406	255.4695	1.032122	0.2542859	0.2145238	NA	0.3475888	NA	19.68085	26.68244	30.43446	32.49817	16.90114	22.04944	75.7247	62.84926	126.4609	128.7108	103.8873	100.8204
FEX_0005464	Green	253.8097	147.8662	126.9303	225.7486	108.2302	214.6974	99.83787	96.55393	88.32198	100.6192	109.9722	121.7338	NA	NA	NA	NA	NA	NA	36.51601	49.60795	30.65288	37.31668	97.62327	83.32393	97.10457	70.54599	75.79216	52.49547	NA	NA	NA	NA	NA	NA	1.585554	0.7466293	0.2462968	NA	16.99293	NA	134.0354	88.13387	100.2955	118.8353	99.19878	109.8996	99.32205	78.27533	101.9549	61.99838	74.6624	77.78548	NA	NA	NA	NA	NA	NA	184.9766	168.6551	144.1983	139.0376	122.8173	118.1692	183.6794	169.6417	182.9942	83.44181	101.8936	89.58801	588.136	574.8104	454.3287	76.48273	85.87264	71.19564	645.6963	523.2479	582.9156	52.19672	63.48364	64.87669	356.7391	499.415	540.8789	126.9189	96.97727	100.4706	125.663	165.5759	157.6287	218.2279	95.90414	133.8305	153.2106	135.2307	161.87	116.6324	135.0456	87.79573
FEX_0005057	Lightgreen	NA	NA	NA	2.439395	NA	NA	254.0106	240.1957	66.2083	86.7687	124.5882	107.4088	NA	NA	NA	NA	NA	NA	80.64011	121.6498	98.17889	156.5472	NA	NA	NA	NA	NA	NA	32.49952	39.99522	33.91537	83.45964	82.20957	96.85064	826.4226	627.2109	128.8132	120.2231	35.05542	75.11047	NA	NA	NA	NA	NA	NA	51.43624	59.68983	51.91204	22.54487	28.16605	17.23391	85.60545	565.216	546.313	92.93373	139.3397	156.6942	269.3771	219.9279	209.5492	463.3027	407.2994	391.5301	181.5614	160.3986	172.1788	99.91512	92.96713	95.28838	NA	0.7641824	NA	NA	NA	0.1651871	450.3769	443.4033	474.6079	199.6997	167.7008	204.0411	352.6175	554.7476	493.5636	355.796	309.2532	310.0688	162.6264	156.6632	169.6472	163.3405	139.1422	143.0338	254.5453	166.2225	299.1285	478.7664	412.784	363.6046
FEX_0012098	Black	140.1219	237.225	260.6041	208.7111	70.62158	44.27722	2.417726	5.207077	1.115918	1.524457	5.963784	1.538857	47.07058	39.67226	79.23909	109.0751	93.71123	147.1719	2.314937	0.5034532	3.726049	0.7267596	20.33003	11.21817	6.708052	8.139922	4.532422	NA	0.1518669	0.1245957	NA	0.3946082	0.3090585	NA	0.6342217	5.226405	NA	12.81375	651.719	15.76916	10.86945	7.281013	15.39807	4.941056	7.499761	5.141326	199.026	216.7248	201.5711	529.8044	533.5813	531.2376	10.00453	4.1033	2.206701	14.67375	11.7824	12.06002	70.90665	70.53528	36.85525	67.7483	88.4299	79.51793	NA	0.0913437	0.2431251	NA	1.632967	0.3780085	18.10156	18.59511	18.3442	12.74712	20.31808	12.88459	36.83438	31.51517	58.76193	27.59466	24.38919	21.89002	204.0333	147.3587	139.5928	859.3274	907.7524	675.4115	43.32838	31.49666	27.25763	186.5032	24.23807	78.2506	2.704333	0.2756547	2.236048	3.019608	13.43029	13.50704
FEX_0000323	Darkmagenta	54.81943	31.82677	23.78498	73.70806	137.7867	91.41274	148.2137	109.3871	168.3504	100.2788	157.463	153.0154	105.3134	88.64271	101.5037	111.815	110.4911	103.6016	344.9537	363.1954	348.8682	240.6188	66.29357	86.96016	80.29939	73.86226	91.90744	90.30689	148.8296	139.7964	145.9705	45.37994	38.32326	35.95453	NA	NA	NA	NA	0.9995843	NA	65.74152	72.64556	45.36188	63.65242	66.13546	69.61176	12.47128	10.76286	11.17927	20.66613	25.03649	22.3575	132.2822	2.716385	4.413402	5.380374	3.270384	1.811493	39.81948	49.68738	27.65495	61.16391	53.45367	61.8687	45.4911	45.03244	64.06347	70.97584	82.6981	83.53988	181.3447	171.6863	144.3712	159.8853	267.9648	218.8366	92.31494	80.91316	107.1712	116.5636	124.098	129.7534	108.3728	104.0029	76.16025	139.2014	167.1902	115.5789	48.98548	49.53833	43.28847	78.79444	62.75694	54.10933	33.12808	33.62987	29.81397	29.81863	38.7069	57.16371
FEX_0003645	Steelblue	120.4884	56.46686	63.42662	105.7652	120.1603	87.10706	41.528	44.93934	101.5717	33.88021	47.24271	42.40406	69.96433	56.78093	89.55841	49.34345	53.82102	69.69649	136.3399	117.4734	86.19852	53.78586	48.35895	66.84482	53.44516	29.84638	36.99211	33.95686	125.594	104.1234	112.5034	78.32776	72.62876	66.66569	1.268443	2.239888	1.231484	1.130625	NA	3.230558	11.60145	7.288066	11.65259	9.01016	9.258964	5.966723	100.5146	102.2472	105.5099	66.69523	45.1551	61.47382	NA	4.650407	6.30486	1.467375	NA	NA	35.09589	22.8793	12.51881	12.89436	17.17528	17.13287	30.01488	26.21564	20.66564	37.06162	24.84442	22.68051	172.781	216.0064	131.952	283.3466	310.7861	354.29	188.5	195.3636	160.4062	116.5636	158.103	100.4416	97.81418	99.23253	107.9462	101.7853	97.42218	69.00741	39.81939	49.72346	36.4971	25.05445	26.2662	28.56841	13.85971	5.788748	12.67094	28.68628	13.84505	26.04928
FEX_0003430	Brown	21.1508	32.85344	29.22155	22.30304	42.88368	26.82931	147.0504	152.1372	196.7202	78.80765	68.46425	91.98945	18.83655	14.00927	10.00169	23.76634	13.0993	13.69313	158.9284	157.91	143.6169	120.2383	47.60509	39.61175	49.25913	21.25424	34.3973	31.75058	45.86381	66.03571	52.14301	14.4032	16.99822	18.72632	205.7986	330.5079	403.4047	139.0668	33.98587	152.6358	20.53456	6.34767	2.496984	0.5813007	2.204515	0.7458403	130.169	144.5843	171.4899	57.30154	73.3614	56.3642	48.91105	NA	NA	NA	NA	NA	75.4256	115.641	93.34041	172.4836	167.6079	164.3245	39.67903	42.6502	43.15471	37.75144	37.67488	39.69089	54.63379	51.45495	89.57688	47.71065	50.60352	45.60981	35.73977	40.06762	50.44656	39.01313	45.90907	35.56493	105.6205	108.3258	118.8462	95.53035	91.06826	83.09595	51.25411	38.23966	34.73893	24.32824	52.35685	32.78656	18.25425	25.36023	30.06242	13.58824	20.93546	18.81337
FEX_0011446	Midnightblue	6.146683	39.27013	23.85294	10.97728	14.29456	13.74503	58.45208	41.20383	109.5364	14.39765	6.679439	15.0466	164.5837	163.2762	91.36682	104.6851	55.52963	71.83046	175.4917	169.6393	60.54205	65.65142	134.6075	156.697	180.5167	42.80996	32.86006	58.55264	117.545	74.41477	114.8939	3.946082	8.962698	5.617895	56.76285	116.4742	323.3877	10.5525	99.09879	7.268755	4.419598	8.46356	4.993969	3.197154	1.322709	2.486134	80.43976	91.90992	76.92677	11.27243	23.24817	22.82329	25.56714	73.03875	42.87305	13.6955	8.606275	8.15172	96.14791	163.6852	168.9746	49.26307	22.77126	53.30226	189.5286	161.6637	175.901	106.3309	107.4259	68.79755	34.88664	38.46385	36.92664	6.919866	12.88473	5.285987	80.52331	78.96367	94.51801	18.55503	23.3132	24.23105	61.92731	67.13148	61.13929	12.73738	18.76979	9.065013	131.2057	134.8601	134.2269	10.34858	50.17935	39.49726	2.704333	1.102619	2.732947	4.529412	6.320138	4.823941
FEX_0009620	Orange	6.906385	2.823343	3.397855	5.053032	13.43474	2.152836	12.23085	10.18776	38.36429	14.41628	14.07453	13.16578	131.665	118.082	95.7554	146.2128	302.6236	349.3917	57.92796	118.6937	265.1196	377.8011	NA	NA	NA	NA	NA	NA	6.826419	15.94825	7.373231	6.116427	11.74422	12.35937	4.756663	6.470787	7.142608	3.768749	58.97547	NA	102.2888	226.2733	163.5525	561.9143	853.4693	1016.732	53.7824	48.38394	40.24536	83.1342	105.3902	100.6088	12.22776	1.094213	1.891458	0.4891249	1.63929	0.4528733	135.0404	118.7505	85.00753	788.3993	2426.762	1778.963	101.5839	89.04001	103.079	384.6412	388.295	405.8904	683.1889	666.8765	718.2946	2856.397	2243.354	3263.453	93.97825	84.81916	91.47736	345.447	346.0611	243.6315	533.0634	561.4429	339.7993	3176.917	2192.739	3146.851	66.25275	79.98424	87.73611	749.0156	163.2453	248.4359	10.47929	10.47488	1.987598	7.926471	6.774398	11.57746
FEX_0011870	Cyan	15.75519	10.52337	12.23228	7.143942	20.52828	8.114536	20.21503	20.94151	9.861703	28.64624	37.96784	63.65397	NA	NA	NA	NA	NA	NA	19.24417	9.29452	7.60214	4.602811	NA	NA	NA	NA	NA	NA	42.06714	36.17636	42.58097	7.497556	11.12611	10.674	1.268443	0.2488764	1.477781	NA	NA	NA	106.0538	77.81538	93.21659	57.83942	61.66029	54.2201	23.39534	17.12273	14.30946	46.0291	35.76642	33.53626	NA	NA	NA	NA	1.63929	0.4528733	69.3454	31.11354	40.63484	26.44997	32.42447	40.92852	6.681757	4.019123	6.564379	4.253234	9.447879	4.536102	1.645596	1.783092	4.526491	2.913628	0.38336	0.6607484	11.32359	12.90599	15.52202	13.79733	21.16121	20.32282	NA	NA	NA	NA	NA	NA	10.20353	12.92754	15.6404	9.440808	5.893126	13.61313	4.394541	12.1288	4.720545	0.754902	3.555078	2.411971
FEX_0010302	Magenta	120.6524	94.19955	107.0709	115.1743	117.6625	121.1268	NA	NA	NA	NA	NA	NA	46.23395	56.9049	33.21103	51.94643	39.72504	59.93437	37.74373	22.91835	52.47127	30.28165	1.894102	1.779434	0.5006009	0.6029572	2.643913	1.284854	21.1095	18.06637	20.16993	23.67649	27.5093	28.464	1.902665	0.2488764	NA	0.7537499	0.9995843	0.4038197	28.85998	71.94731	38.1997	58.68811	24.69057	48.23101	1.169183	NA	1.341512	3.757478	1.788321	26.08376	33.34844	11.48924	15.12536	21.03237	19.26166	22.19079	15.46441	10.51524	34.8885	4.628745	2.628869	6.18687	1.166656	2.418781	2.917502	7.008532	2.799372	6.426144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7173292	0.3908234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.90303	40.51848	50.18685	46.42647	34.76076	64.42132
FEX_0004949	Lightcyan	49.20799	21.79621	15.17708	35.02274	39.12196	39.58238	28.87476	26.13726	12.6485	42.23423	32.2426	26.15202	20.42787	20.82794	16.3352	27.27471	40.50815	19.69349	20.75431	28.96753	25.35714	26.08179	31.69464	34.72449	29.43734	32.10747	40.16229	34.87461	28.4462	14.3285	14.49994	20.51963	18.23445	20.97348	NA	NA	NA	NA	NA	NA	55.24498	117.7845	36.62244	99.69306	96.99867	107.1002	NA	NA	NA	NA	NA	NA	63.36204	26.80823	37.19867	41.08649	81.96452	91.93329	39.55556	39.7499	10.94541	44.79964	46.30665	46.01128	51.96922	35.5327	41.33127	17.01294	31.84285	32.13072	56.6085	70.55951	58.36791	23.67322	26.83137	31.71592	42.0231	45.92546	47.67477	31.40081	21.16121	25.0127	245.2459	202.8108	277.8556	130.54	143.5542	128.3984	23.50564	32.16372	40.25594	57.5272	25.02417	64.99792	66.59419	61.47099	141.8648	30.19608	45.03098	123.7341
FEX_0003954	Darkmagenta	1.294947	0.5133351	0.6795709	0.6969699	2.794425	3.477658	11.23532	8.616581	11.8212	7.283516	12.16612	13.16578	12.10921	16.48878	6.352427	2.263461	7.546334	2.153975	7.308557	28.1562	16.57967	51.33506	7.576408	6.266702	6.908293	5.426615	3.399316	0.1835506	0.9112016	0.9967655	1.94229	2.959562	2.472468	2.247158	4.439552	2.986517	0.2462968	8.291248	0.9995843	6.057296	1.381124	2.586088	2.08082	2.325203	3.086321	3.977815	2.338365	1.956883	1.341512	23.48424	9.835765	23.28907	NA	6.018174	12.92496	3.908108	15.16344	7.245973	2.963241	2.542145	0.06840882	0.1653123	2.278353	1.427739	11.77262	21.46577	11.91313	1.86079	2.216169	2.268051	0.3291192	1.01891	1.667655	1.821017	1.9168	3.634116	2.013083	1.171568	1.385895	1.42731	1.793323	1.17247	3.440406	1.271429	0.2145238	3.184345	6.604187	2.266253	0.4576941	2.482088	1.212528	2.541756	2.227282	1.533874	1.690208	2.205237	4.223646	1.132353	1.580035	4.341547
FEX_0002749	Turquoise	126.6761	140.6589	156.5278	98.09852	50.8306	77.83331	49.0642	67.01169	37.76822	52.33969	54.15116	49.75638	121.3844	92.73392	155.0262	62.98533	93.26129	101.3907	43.4109	51.54586	38.18375	41.26379	NA	NA	NA	NA	NA	NA	37.81487	38.99845	46.34602	49.12872	55.01242	41.94695	3.266242	1.991011	1.970375	1.511268	617.7731	0.4038197	452.9039	369.2275	375.38	207.318	231.0464	122.5664	171.8698	166.3351	156.2504	56.83185	83.34917	56.82532	1.111615	118.1751	96.14911	54.29287	72.94842	52.98618	89.01854	43.90978	31.12601	53.72651	51.35057	56.41117	71.32405	66.95402	66.68922	35.24602	35.34207	32.88674	99.40387	86.91302	140.8001	112.171	80.5056	112.6939	161.5398	140.7803	122.7903	121.6163	124.7507	112.948	134.4029	174.969	180.8436	135.13	118.1802	166.1617	77.65544	82.49839	77.11679	58.64195	28.56161	62.88884	50.25326	20.6741	70.56718	73.57652	63.18163	229.868
FEX_0005043	Turquoise	NA	NA	NA	NA	NA	NA	352.8287	433.985	253.4274	136.0561	200.9843	350.2404	78.48848	71.52289	44.73595	60.61775	49.54951	44.77192	37.08226	26.10211	24.65044	13.64693	58.84343	70.38899	71.70407	38.38727	30.34456	39.46338	NA	NA	NA	NA	NA	NA	11.08937	4.728652	3.448156	1.288912	592.7535	NA	164.3538	113.5575	151.0676	85.74185	73.63081	51.97513	164.5235	141.3848	156.5947	74.21019	71.08576	77.31039	548.0261	1.64132	3.782916	NA	NA	0.9057467	98.70556	109.8553	139.2455	69.41795	48.37119	48.88817	NA	NA	NA	NA	NA	NA	30.27897	26.23693	32.40015	7.284069	16.10112	13.38016	0.5032707	4.451958	3.603326	1.42731	2.869317	0.7816468	37.15638	49.33146	42.85757	15.01191	12.14475	5.287924	95.04629	77.01194	83.29947	27.01887	32.75414	31.57288	NA	NA	NA	NA	NA	NA
FEX_0000934	Darkred	NA	NA	NA	NA	NA	NA	1203.026	1272.451	135.7429	1318.315	2022.431	1867.147	0.2446305	NA	0.135158	0.3338605	NA	10.76526	61.0338	47.48803	156.294	119.1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1931.427	1097.331	121.6706	1541.46	24.01002	1067.829	1782.631	951.8919	1623.285	2138.16	3505.417	2725.226	286.4497	269.5607	282.1647	427.8828	447.9744	493.7375	62.23931	1684.533	2148.696	1761.402	1394.216	1431.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1261.254	1181.681	592.9227	3377.164	5184.139	2581.792	823.1017	955.062	980.1019	3036.297	2509.914	2647.047	605.5218	1011.038	683.385	4309.333	3338.451	4501.852	NA	NA	NA	NA	NA	NA	4209.463	2446.898	4368.865	8245.794	6444.882	1694.122
FEX_0005393	Midnightblue	261.5837	182.5779	234.452	250.1704	193.8654	210.3172	42.2391	34.29879	78.10572	84.35328	77.04971	45.65276	41.71684	24.05007	40.95288	30.00331	28.47246	49.39989	184.3446	187.9236	212.2245	155.7292	447.6053	396.7635	419.3043	371.6236	364.7252	247.0609	NA	NA	NA	NA	NA	NA	1.268443	0.9955057	3.940749	5.653124	155.9352	2.826738	0.5524498	4.23178	3.329312	4.359755	4.409031	2.486134	62.74613	77.78611	72.97825	171.9046	148.8777	123.8978	NA	0.5471067	0.315243	4.402124	0.4098226	0.4528733	447.2281	552.6126	577.4977	476.4235	559.7107	396.4082	408.4951	403.9995	415.1714	286.4022	354.3585	336.0344	26.00042	41.77531	29.30308	36.78455	52.13696	61.11923	1.006541	2.577449	2.49461	3.330389	2.151988	5.080705	12.04142	7.628577	1.930715	20.01588	8.34213	27.19504	269.6291	224.7293	273.5197	279.388	247.0973	258.2565	3.380416	4.686129	2.484497	11.32353	9.085199	13.98943
FEX_0004287	Darkturquoise	NA	6.930023	1.359142	0.8712124	0.1074779	0.1656028	25.31501	30.78967	37.93951	33.70744	56.05957	35.39371	9.54059	8.678308	10.13685	8.487979	7.688717	13.38542	75.10459	48.01936	32.50915	20.67227	2.146649	0.6189336	2.202644	3.919222	2.643913	7.158473	103.5489	111.7623	147.5901	30.18753	38.63232	40.63611	0.6342217	1.493259	18.96486	4.522499	40.98296	5.249656	2.486024	0.2350989	0.8323281	0.5813007	1.763612	0.4972269	100.9277	87.08131	87.23405	117.8909	132.2866	153.7078	3.334844	102.309	119.4771	558.6149	444.2477	408.6457	0.3704051	2.079937	0.752497	1.487811	0.5257738	0.5948913	8.484771	8.860339	11.91313	19.67121	15.2799	12.09627	42.45638	42.53949	43.83549	36.05614	66.32128	51.208	80.61641	72.40289	56.82168	83.91154	83.60472	51.58869	33.37194	26.19145	22.98408	20.47079	28.84987	18.13003	12.05261	4.550494	11.27651	5.44662	4.97863	4.218154	1.690208	6.340057	0.4968995	1.132353	1.062573	0.7235912
FEX_0011478	Darkmagenta	2.846726	5.230884	6.335866	220.6555	NA	NA	125.9422	184.5117	194.1501	574.8778	535.0016	318.3297	792.3729	1043.345	727.2785	2010.27	1327.937	464.2571	60188.35	32072.14	107030.1	67143.13	2121.445	4376.704	2391.491	2090.618	1097.37	8364.511	150.3483	255.172	116.2386	150.7482	134.4405	111.0471	537.8232	213.2075	1374.092	780.8849	0.9995843	1562.782	1070.855	647.9866	992.8176	1655.198	598.3628	546.5891	6.23564	2.446104	7.601901	26.77203	31.7427	30.97446	NA	237.9887	542.199	682.3244	490.2667	495.4615	57134.25	16243.61	10346.83	26678.76	31756.56	34937.61	451.6126	345.4463	489.654	235.3886	1003.912	794.5701	170.8129	112.3348	126.98	292.4554	510.5742	425.7219	203.2333	276.804	289.0449	1676.642	1837.055	1742.49	621.0724	546.0663	450.7704	1429.321	1254.997	1051.496	24481.14	31984.49	32074.52	5570.077	21524.84	10490.38	833.3131	1643.274	389.768	287.2402	317.4921	869.5468
